RKF1268,0.304315553381
KSC1255,0.672828812081
HJO1239,0.558525775115
ZDH1266,0.354790529183
GSH1262,0.420357938067
EBQ1246,0.73668603596
KDC1240,0.241465527014
ICS1248,0.366497524776
IBH6256,0.368170492211
OCL1245,0.52068410069
NBM1257,0.21193788102
BUH1249,0.782058702262
RRG1253,0.130827295062
BCC1259,0.297378157628
IBH1267,0.699176435099
RMH0906,0.248364616637
BLC1263,0.417659606398
IAH5891,0.331444746123
XDG1256,0.20308565943
SAF1261,0.133927383178
NCM1243,0.543359502138
CSV1242,0.126560663089
SKE1251,0.369715594019
ARG1264,0.278614651001
ISW8179,0.0
NBL1490,0.0
AWW0718,0.0
VPA0974,0.0
NWP1609,0.0
ASO0180,0.0
SKF0786,0.0
AGB0447,0.0
NAO1281,0.0
AGW1389,0.0
AAG1136,0.0
BHP1872,0.0
DMJ0222,0.0
SEC0985,0.0
JCC0016,0.0
GCD0194,0.0
CNM1208,0.0
AEG0962,0.0
KHT0739,0.0
MOB1071,0.0
CKC0487,0.0
AMC0854,0.0
CKM0939,0.0
BDF0015,0.0
CHS1238,0.0
PMB1928,0.000183764995447
BUE1561,0.0
KRC1348,0.0
JPK0945,0.0
TCF0559,0.0
DLW2264,0.0
SQC1296,0.0
AJT0419,0.0
EJO0236,0.0
IFD1761,0.0
HPM0360,0.0
DCV1185,0.00014657392393
LAH0463,0.0
CRC0217,0.0
IQT0352,0.0
LKM0230,0.000337388700618
LIL1199,0.0
JKB1843,0.0
HFM0465,0.0
JCS1506,0.0
CJG0897,0.0
TLS0643,0.0
RMK1771,0.0
JBB1333,0.0
IBS1682,0.0
JAW0280,0.0
OFB2812,0.0
BMC0650,0.0
EJB0241,0.0
DHR4378,0.0
PAG0429,0.0
TSG0262,0.0
HBP1076,0.0
OHA1516,0.0
JJL1722,0.0
DLB0955,0.0
EJV0094,0.0
LAF1938,0.0
WIR1720,0.0
CCT0142,0.0
TMT0851,0.0
GCB0118,0.0
FCW1100,0.0184028754723
SSM1663,0.0
EGM1222,0.0
SMB0473,0.0
DKG0161,0.0
JEH0587,0.0
DKC0053,0.0
EBW0553,0.0
KVF1143,0.0
JGM1269,0.0
GXM1952,0.0
MAW1974,0.0
RMN1226,0.0
MJF1600,0.0
VCC0258,0.000128966130631
MAM0557,0.0002827031857
BAG0315,0.0
UMB0322,0.0
AMC0265,0.0
PLM1716,0.0
JJS0013,0.0
KRM1306,0.0
NMK0536,0.0
APD1148,0.0
PKS0278,0.0
KAG0547,0.0
AMM1285,0.0
NKN7812,0.0
CBG0183,0.0
RWJ1403,0.0
HMI1448,0.0
BDM0442,7.29514626739e-05
JBI1134,0.0
JDR0927,0.0
GRS1214,0.0
DOR2244,0.0
TLB0894,0.0
GBM0346,0.0
RRC0891,0.0
EGF1305,0.0
TMC0934,0.0
KKP0064,0.0
KCM0402,0.0
ACH0937,0.0
BTG1551,0.0
HWS0101,0.0
CIM1232,0.0
HVM1288,0.0
PMC1560,0.0
CDD1124,0.0
VAC0731,0.0
MCW0505,0.0
BDP0096,0.0
FMP0459,0.0
RMT0496,0.0
BGR0917,0.0
FLM1541,0.0
CBM1272,0.0
KMN0028,0.0
SJA0635,0.0
AEC1085,0.0
CRD0987,0.0
BGC0649,0.0
NRH1383,0.0
HQG0905,0.0
CLJ1447,0.0
JKB0924,0.0
