HJW1371,0.332500983822
GTP1369,0.0116713417339
MCW1367,0.00464855772877
RIP1368,0.0256803710627
JAD1379,0.27038991718
AES1373,1.12976170127
NNB1355,0.189802146412
BAT1359,0.0225316020337
ELT1370,0.122608912276
BBR1381,0.00517756784019
MHP1377,0.364186042242
SFG1360,0.00154012631279
ICB1354,0.269263966582
JBG5853,0.0101150179722
KDG1330,0.00617016555882
ARP1356,0.284230800213
MCC1372,0.0281117859803
WSE1363,0.241166559384
LUH1376,0.0657812733762
SZN1421,0.0
CLN0061,0.0
SFJ0856,0.0
KBB1294,0.0
HNJ0638,0.0
MMM0082,0.0
NWP1609,0.0
RLP0666,0.0
JBR1940,0.0
RSS1825,0.0
DJC0137,0.0
MCT0695,0.0
FKH0864,0.0
DES0591,0.0
ISK0116,0.0
LXM1361,0.0106569029378
HBP0009,0.0
NRH0510,0.0
UCC0395,0.0
PPB1181,0.0
DEB0727,0.0
LCR1344,0.0
RDW1710,0.0
SLC1391,0.0
GFV1837,0.0
MMB0556,0.0
NKN1405,0.0
DDS1090,0.0
AMG1628,0.0
TNB1616,0.0
GGM1629,0.0
JCM0580,0.0
WIR1720,0.0
RRC0891,0.0
AKS0586,0.0
HTB0444,0.0
IAR0301,0.0
XKR0168,0.0
CCR1396,0.0
BDF0015,0.0
KOL1923,2.11986440149e-05
UMB0108,0.0
FYC0060,0.0
BAR1640,0.0
GMB0400,0.0
PBC0077,0.0
NBL1490,0.0
TAJ0023,0.0
KMH0529,0.0
XKB1829,0.000445702748634
JBP1832,0.0
DMP0344,0.0
TUJ1007,0.0
KCK1494,0.0
CRM0907,0.0
ADR1156,0.0
MTS0958,0.0
SJA0635,0.0
EAG0633,0.0
DKG0637,0.0
JJS0013,0.0
JLD1666,0.0
ISW0738,0.0
CBG0183,0.00020673417828
MAB0500,0.0
MQS0196,0.0
SIV1287,0.0
PHG1778,0.0
AAW0914,0.0
YKW1943,0.0
SBN1279,0.0
RDS1398,0.0
TMT0851,0.0
KPM1002,0.0
NBP0252,0.0
SWC1392,0.0
DCV1185,0.0
CBM1272,0.0
GAT1343,0.0
KHH1556,0.0
BBH1945,0.0
BAS1097,0.0
KCM0402,0.0
REM1733,0.0
CRB0648,0.0
TBH1514,0.0
LNS0317,0.000358172761069
RCW1932,0.0
MAW0469,0.000460489981204
QRF0039,0.0
MAP0424,0.0
DLW1705,0.0
CTB0923,0.0377287659635
DJH0253,0.0
BDM0274,0.0
IDW1713,0.0
ILJ0929,0.0
AAB1762,0.0
HJC1227,0.0
HQG0905,0.0
YDM1822,0.0
AWC1213,0.0
MAF1623,0.0
LVC0408,0.0
