LIG7287,0.458129303071
LRV1554,0.23996508723
NKM1738,0.0835192385432
AQL1757,0.465962527887
MJW1758,0.456244942488
IAH1755,0.0230197724671
EJM1742,0.55058937035
IFD1761,0.0654289348592
IDC1744,0.0870406385335
AAB1762,0.134610390305
IRN1736,0.0462362422883
GCG1753,0.0683911258885
LHD1750,0.0115149906229
PWB1739,0.0405886504314
LCS1760,0.206799431273
AJB1763,0.295426420204
PSV1737,0.0887190230591
AAB3975,0.0490964035369
NVA1748,0.0660946514769
OLM1747,0.0350658896026
HHM1746,0.0125615688418
AWW1749,0.0985290537112
MEB1743,0.0188960303384
IQB1745,0.215190496908
BSD1735,0.0540707924722
AFL2478,0.0235653568254
LIG1756,0.0313898760989
DSC1741,0.0591348964305
SMW1764,0.0184791517304
NRO1752,0.104681707073
SIV1287,0.0
INW1064,0.0
CRB0648,0.0
KDP1706,0.0
OQE0920,6.94023538525e-05
DPN1990,0.0
HRE1950,0.0
SLZ0276,0.0
SNA0415,0.0
CKM0939,0.0
MAM0045,0.0
DIB1946,0.00663537638435
AXS0729,0.0
TAG1610,0.0
NZL1395,0.0
MAP0424,0.000200672680143
JLD1666,0.0
REL0910,0.0
WCN0261,0.0
MUW0570,0.0
CHN0282,0.0
LKC0405,0.0
YLH0423,0.0
FMG1549,0.0
PMC1560,0.0
GPS0970,0.0
FAJ1122,0.0
HXP0976,9.76679545997e-05
SHC1499,0.0
GSB0173,0.0
NWH0960,0.0
EJV0094,0.0
IEL0302,6.59286501972e-05
DRM0443,0.0
BDM0274,0.0
HOS1349,0.0
HBD0788,0.0
DKC0053,0.0
NMP1003,0.0
DOT0144,0.0
SWC1392,0.0
OFA1415,0.0
MAW0469,0.0
CCC1900,0.0
CTK0406,0.0
TMR0186,0.0
JKB1843,0.0
OFB2812,0.0
RAS0197,0.0
CAH0595,0.0
BDM0442,0.0
CRD0404,0.0
KRS0172,6.88819928882e-05
MES1674,0.0
TMT0851,0.0
MSK0117,0.0
ZUR1449,0.0
KCG1615,0.0
RYG0413,0.0
GFS0555,0.000148091691376
UHM1273,0.0
ICP1063,0.0
KCG0044,0.0
UKG0386,0.0
SEL1062,0.0
IRH1224,0.0
DYN1105,0.0
PXS0749,0.0
ERB0921,0.0
MJR0711,0.0
ZWS0755,0.0
PEM0277,0.0
RHD1155,0.0
LHP0320,0.0
MMO0531,0.0
IIM0781,0.0
ACB0220,0.0
KJM0889,0.00619956159711
NBL1490,0.0
PAM0867,0.0
WLH1827,0.0
DLH0679,0.0
REL1335,0.0
RJD1533,0.0
ZKH0164,0.0
TLB0894,0.0
TTG0460,0.0
HBR1528,0.0
QCR0394,0.0
CCP0774,0.0
MBK1726,0.0
SDW1781,0.0
KVC1487,0.0
DTB0964,0.0
AEG0962,0.0
CCW0097,0.0
OWS0279,0.0
DJC0337,0.0
INC0091,0.0
HTS0762,0.0
DAD0331,0.0
MKH0260,0.0
GJB0363,0.0
EPB0893,0.0
HDH1384,0.0
TTD0288,0.0
AAC1489,0.0
PRF0257,0.0
CPD0474,0.0
PCB0567,0.0
ARM0805,0.0
BAS1078,0.0
STH0135,0.0
RVJ5779,0.0
EKR0073,0.0
TLW1555,0.0
