HRC0977,0.00413985020509
WWW0701,0.00372384998603
NBH0488,0.165743688548
AKM1759,0.0371027086186
HBH0988,0.00689725628416
ARM0805,0.0390182961605
BNN0975,0.211659043752
RRC0891,0.0525154340697
OWC7622,0.01646418636
AKM0214,0.00636309371695
PRH0706,0.147043906395
PXS0749,0.0685583148632
JJA1164,0.00605534083042
SMW1764,0.107429501957
OWC0518,0.377487599551
CHL0953,0.116312872471
KMH0529,0.00472487252853
TAB0519,0.174626638866
HGS0888,0.0048608175809
SEO0946,0.19470287478
DPK0954,0.121837111668
CJM0802,0.00204182885452
LRF1009,0.0883877940384
HJW0947,0.0551764200762
JPK0945,0.252945407619
AJM0956,0.336326444666
ACC0950,0.261574388646
AAW0952,0.0362381287003
KCF0767,0.00155437838791
DLB0955,0.056628707778
UEH0944,0.0633566310546
MTS0958,0.299629232919
YBH0948,0.0958418581323
YYH0949,0.20468953764
HRG0957,0.179993396974
IKW0174,0.341873150829
BWW0751,0.410427412465
BJG0492,0.537936440316
DNW0899,0.380607164935
DKJ1319,0.0129855566792
INC0091,0.120321925549
AAB1762,0.111422564176
UTM0493,0.100798886595
IAR0301,0.00836635241365
SLC1865,0.0752401998422
LJH1027,0.0653599011034
IEP0746,0.337708477745
EMB0902,0.361713261177
AAB3975,0.0396223888102
KIF0951,0.0262065700786
HST0084,0.0
DZO0285,1.25033567759e-06
JDR0004,0.0
DZO0999,0.0
HVM1288,7.90192585801e-07
APR1168,0.0
DCA0857,0.0
JBP1832,0.0
NHA0054,0.0
KEG1006,5.14795899074e-07
WAH0793,0.0
MMO0531,0.0
RFC1991,0.0
SHC1499,0.0
HBS1299,0.0
HBP9842,0.0
BGC0649,9.5097031929e-07
LMP1543,0.0
BGM0233,1.48575454034e-06
HXP0976,0.0
NZH1839,0.0
GCD0194,6.53205756419e-07
AMC1724,0.0
JSB0803,0.0
MAF1623,0.0
AQL1757,0.0
DJA0192,0.0
ALB1144,0.0
NZL1395,0.0
FDS0523,0.0
AAC1489,0.0
VCF1602,0.0
MAG0780,0.0
HCV0286,0.0
LTP0072,0.0
WNB1558,0.0
LKP1714,0.0
JKB0287,0.0
CVS0720,0.0
JCK0692,0.0
BNS0484,0.0
GJM1409,0.0
AEO1116,0.0
JRC0238,0.0
SQC1296,0.0
DSH1074,0.0
HBF1179,0.0
ODB0034,0.0
PTD0273,0.0
EBG1553,0.0
TSJ0655,0.0
QJF0725,0.0
CDL0189,0.0
ZIN1633,0.0
NJV1818,1.18904256959e-06
AGW1389,0.0
HLG1851,0.0
VPA0974,0.0
CEM1385,0.0
AXP1568,0.0
HJM0688,1.92373119582e-07
GHW0372,0.0
RZB7613,0.0
ZWS0755,0.0
KJG1121,0.0
JAW0280,0.0
DCV1185,0.0
YEG8459,0.0
JEC1427,0.0
RDS1398,0.0
HSK0369,0.0
ERR0525,0.0
MCB0227,0.0
PGY1112,0.0
UHM1273,0.0
AJD1612,0.0
HKW1995,0.0
RBH0661,0.0
BHB0717,0.0
MON0700,0.0
AVH1217,0.0
AMC0265,0.0
GAF0250,0.0
JRE1402,0.0
RCD0299,0.0
JLD1666,0.0
ONB1833,0.0
ACB1087,0.0
RJW1406,0.0
LJV1620,0.0
KAH1977,0.0
ADH1016,0.0
GSA1925,0.0
LYL1334,0.0
PKF1346,6.83088942363e-07
OWS0279,0.0
KCK1494,0.0
GDC0055,0.0
DIB1946,0.0
DJW0418,0.0
KJA0347,0.0
WOG0797,0.0
LJF1138,0.0
RCG0584,0.0
MJF1600,0.0
KTS0058,0.0
AMM1285,0.0
KBB1803,0.0
DJT1534,0.0
ATD1067,0.0
OAJ3926,0.0
VAC0731,0.0
