LXM1361,0.495790125367
LTS1378,0.0033707243104
JBG5853,0.0131278074974
AES1373,0.696692090514
MCW1367,0.413157029878
BAT1359,0.476986482176
ELT1370,0.382301596507
QSS1380,0.139433754875
JAD1379,0.686752280558
MHP1377,0.00290150537038
KDG1330,0.0958020676298
AME1364,0.00619542668116
NNB1355,0.241830552916
RIP1368,0.243242380479
GTP1369,0.0856029632428
HJW1371,0.00558785125709
QJS1362,0.626440451887
LUH1376,0.299403023837
XJS1358,0.111280636521
BBR1381,0.310134027918
JRW1374,0.136153522771
SFG1360,0.0612913159293
MIC0916,0.0
LHP0320,0.0
WDT1754,0.0
DMN1365,0.0139487068782
DRJ0070,0.0
CAD0866,0.0
WRH0868,0.0
EMM0641,0.0
SMW1131,0.0
DMJ0222,0.0
OHA1516,0.0
KIB0089,0.0
NAH1366,0.000487151980786
STH0135,0.0
JJM0234,0.0
ERV1880,0.0
MTD0971,0.0
SEL1062,0.0
OFA1415,0.0
GXM1952,0.0
LRW1357,0.000488578984339
AGB1507,0.0
TJB1012,0.0
AAC0904,0.0
AWD1976,0.0
LLW0179,0.0
LMG0065,0.0
PCK0271,9.66849187444e-05
FMG1549,0.0
WMS1274,0.0
TMT1509,0.0
MOB1071,0.0
ILH1564,0.0
KJM0889,0.0
EMR0269,0.0
CCM1270,0.0
SBN1279,0.0
SKC0074,0.0
NZL1395,0.0
ECW0160,0.0
JAC0457,0.0
NKM1738,0.0
PTD0273,0.0
CCR1396,0.0
MHM0660,0.000188735183756
OFS0030,0.0
TDC0800,0.0
BGC0649,0.0
SLL0193,0.0
KAH7155,0.0
KLM0941,0.0
JGB1393,0.0
KPM1002,0.0
IIM0781,0.0
EZG0968,0.0
DKG0637,0.0
MEM0221,0.0
KRC0098,0.0
GHW0372,0.0
NBP0252,0.0
MOD1927,0.0
JDS0177,0.0
EBA0758,0.0
NRH1383,0.0
GGD1545,0.0
AWB1661,0.0
AMH1887,0.0
HMI1448,0.0
XAB0622,0.0
DRM0443,0.0163635149223
LJM0215,0.0
PSC0426,0.0
CBK0185,0.0
ACW0078,0.0
HOS1349,0.0
YBH1926,0.0
GMR1399,0.0
NJB0011,0.0
GIA1171,0.0
TUJ1007,0.0
KAW0642,0.000184176248121
AJH0191,0.0227232641622
JPK0945,0.0
MML0631,0.0
RAV0088,0.000133327215557
JDR0004,0.0
MRH0407,0.0
KWM0365,0.0
JAC1275,0.0
CLZ1937,0.0
IMR0323,0.0
BBB0012,0.0
KBL1728,0.0
SCW1456,0.0
KFG1727,0.0
CGV0671,0.0
RWJ1403,0.0
ERB0921,0.0
DLW1705,0.0
MPK1844,0.0
DZM1550,0.0
JBR1940,0.0
ZEP0543,0.0
WBK1077,0.0
JAG0861,0.0
QZH0367,0.0
FDS0523,0.0
NJK1732,0.0
KRC0842,0.0
PHG1778,0.0
CRM0907,0.0
ACH1831,0.0
NRH0510,0.0
CKB0245,0.0
JLM0422,0.0
LCR8336,0.00966372498035
CNM1208,0.0
GLC1878,0.0
SYB0093,0.0
BKA1178,0.0
