MMK1532,0.0,0.42307692307692313,0.4375,0.7310924369747899,0.5255813953488372,
NTB0710,0.375,0.6538461538461539,0.5833333333333333,0.5966386554621849,0.5255813953488372,
MTD0971,0.25,0.15384615384615385,0.22916666666666666,0.36134453781512604,0.2651162790697674,
NHB1529,0.0,0.42307692307692313,0.4375,0.7310924369747899,0.5255813953488372,
HBW0057,0.125,0.0,0.7083333333333333,0.6890756302521008,0.5302325581395348,
PLM1716,0.5,0.6153846153846154,0.25,0.7310924369747899,0.5255813953488372,
UKG0386,0.625,0.46153846153846156,0.041666666666666664,0.8403361344537815,0.5255813953488372,
GLC1055,0.5,0.8461538461538463,0.020833333333333332,0.7647058823529411,0.5302325581395348,
UCD0608,0.25,0.9230769230769231,0.020833333333333332,0.7647058823529411,0.5302325581395348,
CBN1983,0.0,0.3076923076923077,0.5833333333333333,0.6890756302521008,0.5302325581395348,
WFV0687,0.5,0.11538461538461539,0.041666666666666664,0.4453781512605042,0.2558139534883721,
ECD1434,0.375,0.6923076923076923,0.5208333333333333,0.6050420168067226,0.5302325581395348,
PCK0271,0.625,0.19230769230769232,0.041666666666666664,0.5798319327731092,0.34883720930232553,
TAG1610,0.25,0.15384615384615385,0.08333333333333333,0.15126050420168066,0.11627906976744187,
WTC0699,0.0,0.46153846153846156,0.75,0.5966386554621849,0.5255813953488372,
TRB1093,0.75,0.576923076923077,0.5208333333333333,0.6050420168067226,0.5302325581395348,
ASB0658,0.625,0.6153846153846154,0.5208333333333333,0.6050420168067226,0.5302325581395348,
DAC1641,0.5,0.6538461538461539,0.5208333333333333,0.6050420168067226,0.5302325581395348,
SNC1721,0.5,0.6153846153846154,0.25,0.7310924369747899,0.5255813953488372,
UAM1108,0.375,0.07692307692307693,0.1875,0.1680672268907563,0.1441860465116279,
DNW0899,0.75,0.38461538461538464,0.08333333333333333,0.8319327731092436,0.5255813953488372,
NRO1752,0.125,0.38461538461538464,0.4375,0.7310924369747899,0.5255813953488372,
TMT1509,0.375,0.6538461538461539,0.25,0.7310924369747899,0.5255813953488372,
SNC0218,0.125,0.0,0.0,0.9831932773109243,0.5302325581395348,
MAS0783,0.25,0.5,0.6875,0.5966386554621849,0.5255813953488372,
ACB1485,0.625,0.46153846153846156,0.041666666666666664,0.8403361344537815,0.5255813953488372,
SJC0232,0.0,0.0,0.3958333333333333,0.8403361344537815,0.5255813953488372,
SKB1024,0.25,0.46153846153846156,0.4583333333333333,0.6890756302521008,0.5302325581395348,
JSB0803,0.375,0.46153846153846156,0.6875,0.5966386554621849,0.5255813953488372,
NBP0252,0.0,0.0,0.41666666666666663,0.8319327731092436,0.5255813953488372,
CAH0595,0.125,0.5,0.4583333333333333,0.6890756302521008,0.5302325581395348,
ACJ1797,0.75,0.7692307692307693,0.020833333333333332,0.7647058823529411,0.5302325581395348,
CKR1446,0.0,0.46153846153846156,0.75,0.5966386554621849,0.5255813953488372,
RJW1406,0.625,0.7692307692307693,0.4375,0.6050420168067226,0.5302325581395348,
EBQ1246,0.375,0.5384615384615385,0.041666666666666664,0.8403361344537815,0.5255813953488372,
